Feature,Importance
PDSS2,6.42924698456404e-11
ZNF630,6.416706543236396e-11
FOXP3,6.387898516393606e-11
B3GAT1-DT,6.38493406908934e-11
ZNF138,6.367880882991079e-11
AURKA,6.364761670934985e-11
RPS6KA2,6.357538663361464e-11
CNKSR2,6.336201039025572e-11
PSMD7,6.315302875643059e-11
LINC02611,6.295974078392355e-11
AHRR,6.293959812900473e-11
BCKDHB,6.285940742978731e-11
RRAGC,6.254959611594024e-11
B3GAT1,6.250742743631846e-11
APRT,6.217505441462516e-11
HSD17B12,6.141247555384633e-11
GHRHR,6.125870867300027e-11
ACADSB,6.12095456821558e-11
ESRP1,6.106355563942037e-11
PCTP,6.08021946603964e-11
JUND,6.076378802925198e-11
FCGR2A,6.068260022762691e-11
TRPV6,6.065164875392185e-11
ZNF135,6.047394643425921e-11
PLAAT3,6.04631735791572e-11
MAP2K6,6.037247358138094e-11
MTHFD1L,6.029351468805783e-11
GRSF1,6.02099668091069e-11
AACS,6.018420004919206e-11
HNRNPC,6.007563846772305e-11
LINC01770,5.969861201842656e-11
SLC6A6,5.958315313206335e-11
WASIR2,5.957976278956966e-11
REXO2,5.952561765696256e-11
ZNF707,5.926951028415256e-11
AKAP5,5.926763956339378e-11
ACSL3,5.925109219721247e-11
TSTD1,5.902115688746072e-11
CUX1,5.899537165302148e-11
ACAA1,5.89875644641867e-11
LINC00324,5.887316772851349e-11
SULT2B1,5.874955708330925e-11
POU4F1,5.871132950582642e-11
ZNF480,5.866689331722521e-11
SLC25A18,5.8084245901867444e-11
TFAP2A-AS1,5.800575835996306e-11
ZNF706,5.782361207232583e-11
WDR5,5.755222617356271e-11
SLC19A2,5.7086685502984425e-11
GMDS,5.701665907572393e-11
EFNB2,5.687186091299236e-11
NRIR,5.674041971082231e-11
MIR4300HG,5.653628898906611e-11
ABCC5,5.639492005451943e-11
CTBP2,5.631265842353868e-11
ZFP14,5.6243551870088965e-11
CA5B,5.613749623275385e-11
GFPT1,5.576829176660167e-11
SKIL,5.575309342982235e-11
LINC02321,5.5505753773421325e-11
KLF4,5.524987692105572e-11
EPRS1,5.524564946332678e-11
PDGFA-DT,5.5241978990096793e-11
ZKSCAN7,5.518322044883899e-11
GADL1,5.516905862114369e-11
ENOPH1,5.513905199598592e-11
MAPK14,5.483103394113997e-11
VIPR1,5.4545007985697526e-11
ZBTB44-DT,5.4400812529550486e-11
ZFHX3,5.4386133448745685e-11
ZNF496,5.423309118596839e-11
ALDH1A3-AS1,5.410013937890884e-11
MADCAM1,5.383345873071371e-11
ZNF667,5.382982851612122e-11
F11R,5.3609243971661864e-11
GDPD1,5.338734871531231e-11
HOXB-AS3,5.330451709221287e-11
LRP4,5.304666832923002e-11
CBX2,5.302987381062473e-11
ESRRG,5.270359548893718e-11
HSD17B4,5.264349613894604e-11
ZNF774,5.248313547423502e-11
LINC01896,5.236824558723365e-11
LITAF,5.2163149491999964e-11
ZNF114,5.1904424930163614e-11
IVD,5.1518415515872355e-11
WNT5A,5.089484276343575e-11
GPT2,5.074827216499419e-11
CITED2,5.0737082581865707e-11
STARD13-AS,5.0617575811222474e-11
LINC02198,5.043675923800082e-11
FGFR4,4.9659915433686435e-11
LRPPRC,4.959691726364049e-11
UNC5D,4.946115356647371e-11
ADAMTS10,4.945579481198532e-11
RALA,4.9392949207802665e-11
ZNF19,4.93869028244043e-11
SLC41A1,4.920128315889777e-11
NFIB,4.9154295277280064e-11
TRPM6,4.9119931522688424e-11
ZNF597,4.8960151815117264e-11
SLC5A2,4.846361533148258e-11
MAPK9,4.833454422811619e-11
ZNF681,4.827280751129843e-11
ZNF250,4.8207998894588196e-11
FAM27E3,4.7565670656671745e-11
BCL2L1,4.752069372559093e-11
ZNF641,4.7465141543848956e-11
ACSBG2,4.731667796006621e-11
INMT,4.730672217149428e-11
ENTPD6,4.720235850406637e-11
GATA2,4.7026987576368475e-11
ZNF726,4.669533316627075e-11
ZNF92,4.655424478635332e-11
SLC17A5,4.6392109999369925e-11
ATP6V1C1,4.628975665244896e-11
HEY1,4.5684431979234836e-11
ADAM7-AS2,4.549439490862567e-11
FCSK,4.542066911101154e-11
CALM1,4.537612582178487e-11
ZNF674,4.536593860717911e-11
DPP4-DT,4.534727810313988e-11
ZNF623,4.526782220695495e-11
AGPAT1,4.5201851637685954e-11
ZNF671,4.5112625296195325e-11
OXCT2,4.508923496993235e-11
SH3GL2,4.485990320975967e-11
SLC12A1,4.433293098371067e-11
DSEL,4.418534279280934e-11
RRBP1,4.392687408391408e-11
CPSF1,4.391441689796133e-11
IDH1,4.3620114066199596e-11
ZNF415,4.35307742863263e-11
GLYATL1,4.351183940110773e-11
BIRC2,4.348413043673982e-11
MAN1C1,4.3408764826859336e-11
IL6R,4.323278816026742e-11
LINC02814,4.312340656329317e-11
ADAM17,4.303348151626837e-11
UCKL1,4.293094749023815e-11
AK5,4.280575834496938e-11
MAPK4,4.2536391204641524e-11
CANT1,4.241729981306917e-11
TRPC4,4.203212523673514e-11
PLA2G15,4.19734794306002e-11
ZNF514,4.16543842088835e-11
ALMS1-IT1,4.120119356457975e-11
FOXL2,4.117773815449541e-11
NXF5,4.082838698024307e-11
BCKDK,4.0743424721801e-11
PFKFB4,4.0622441366679244e-11
CBR3,4.0555750502101407e-11
IRF7,4.047737781815557e-11
SFTPA1,4.011391744642043e-11
ZNF419,4.000419300801815e-11
SECISBP2,3.989560628517388e-11
SLC2A6,3.9526992500305136e-11
SRF,3.940683981457491e-11
CSNK1G2,3.9164675556860445e-11
ZNF563,3.913423147197586e-11
SMARCA4,3.904190888734499e-11
AKR1C3,3.867836217547101e-11
CDC7,3.864580900051928e-11
ZNF429,3.860919597219008e-11
TK2,3.8276382161079176e-11
NTF4,3.8173136363244433e-11
ZNF829,3.8053789286203946e-11
LHPP,3.793984376975377e-11
SPHK2,3.79033038241374e-11
SLC2A8,3.785562250587269e-11
SUV39H2-DT,3.784451403773358e-11
ALG12,3.7836352681513024e-11
TOP1,3.7743620507752036e-11
PTPN18,3.773778982822396e-11
ZNF33B,3.740748472600527e-11
SLC25A11,3.7320018299332266e-11
GART,3.729262917912274e-11
PANK1,3.7285104345677174e-11
GATAD2B,3.7185242611888333e-11
ZNF519,3.708710791544023e-11
FIRRE,3.7076131306276125e-11
ZBED1,3.64493594182105e-11
ZNF343,3.641742236626337e-11
ZNF778,3.634946709575184e-11
SLC41A2,3.608096986000622e-11
ALYREF,3.6037415630960155e-11
ZDHHC8,3.592683292908312e-11
DHCR24,3.5900376085984614e-11
AGA,3.586143466356273e-11
NRG4,3.5482306645954326e-11
GTF2H2,3.532185901479633e-11
ATP2B4,3.530512259933153e-11
WWC2-AS2,3.5145519910113005e-11
GSTM5,3.490397598431841e-11
IDI1,3.482076187214654e-11
PCAT7,3.4692930175314995e-11
PLA2G10,3.465703813536437e-11
SATB1,3.459106097042949e-11
SMURF2,3.4364272326722495e-11
TERF1,3.3986585466807504e-11
TDG,3.396010640461452e-11
CEACAM1,3.370550637597651e-11
AKR7A2,3.3650245153606355e-11
LINC01270,3.345000667113957e-11
ZNF716,3.3410987020690384e-11
SLC26A4,3.3326782374363676e-11
P4HA2,3.319892916525669e-11
ZNF354A,3.319865849709333e-11
ZNF33A,3.318422582905597e-11
SLC39A10,3.292828599662506e-11
LINC01979,3.2732384573877985e-11
LIN54,3.26198804900048e-11
COL11A1,3.258583327806814e-11
LINC01806,3.245504843423395e-11
DUOX2,3.236825026501566e-11
ATP6AP1,3.2131273253155254e-11
PLCB3,3.21295596033788e-11
ADAMTS9-AS1,3.1974738140162345e-11
COQ6,3.188804175370846e-11
LINC01208,3.1760191667021595e-11
ZNF256,3.1631775952129794e-11
ZNF879,3.1631324976422296e-11
SLC16A10,3.146129979152045e-11
CPT2,3.1429153580576886e-11
PRMT1,3.134079125759803e-11
CD9,3.1293477874257865e-11
CCNE1,3.12047524169907e-11
PDP2,3.110684611574282e-11
ACSF3,3.099999990905317e-11
HAS3,3.097193740641181e-11
DDIT3,3.0951642078852225e-11
ATP6V0A1,3.087946037710447e-11
CROT,3.0861226265575073e-11
LINC01093,3.0303102823302695e-11
FOXO1,3.027175567342003e-11
GLUD1,3.0257187977174e-11
ZNF195,3.017901934423519e-11
MMP28,3.017353177917065e-11
IMPA2,3.008694462892619e-11
B4GALT6,2.992867284209123e-11
DHODH,2.9736055251175076e-11
BIRC5,2.9712024335745824e-11
TERF2,2.945681937369935e-11
JMJD7-PLA2G4B,2.945205750905768e-11
MRGPRF-AS1,2.9442365742024345e-11
APBB1IP,2.9268173745172955e-11
CTSZ,2.92178432616181e-11
NSDHL,2.9041287885518195e-11
CBFB,2.8662430074294753e-11
ATP13A3-DT,2.865561577897161e-11
ATP2C1,2.8409027652433243e-11
SCMH1,2.8373280951905705e-11
DIAPH1,2.8347978487060456e-11
CITED1,2.83470484548092e-11
ASAH2,2.8221756834493425e-11
SLC20A1,2.807626166979062e-11
MED21,2.8054082063152752e-11
ZNF677,2.7835401821955673e-11
PYCR2,2.768067701495114e-11
MBD4,2.7622819781876637e-11
ZNF517,2.7397091410506323e-11
ATP6V1G3,2.704940976081479e-11
TRPA1,2.690633152456097e-11
IL4I1,2.6892032755149686e-11
ZNF558,2.68635607281634e-11
CYB5B,2.6814280614231705e-11
ENTPD2,2.64474501870409e-11
RBMS3-AS3,2.643987509288477e-11
SUCLA2,2.636044451333392e-11
TNFRSF10B,2.6015638861720586e-11
NR1H3,2.592346161285943e-11
SUGCT-AS1,2.5918470234929765e-11
ZNF782,2.5007236889689385e-11
ASH2L,2.4995095141963315e-11
LEF1,2.493749157636511e-11
ZNF813,2.48849897497572e-11
ATP8B4,2.4773741752474e-11
GAD1,2.4569262404619425e-11
ZNF124,2.4078410594722933e-11
ZIK1,2.4046325833986605e-11
LINC02894,2.3954407821348207e-11
ZNF212,2.394489839412206e-11
PLA2G12A,2.3434398346442213e-11
SLC23A1,2.3260397756312462e-11
MAPKAPK2,2.3259144414237565e-11
EMX2OS,2.3239914032471884e-11
SALL4,2.3225334094152788e-11
EPHX1,2.3183355441461655e-11
ASIC1,2.3003457884682322e-11
HSD17B11,2.293263789816077e-11
ALOX12B,2.2825412571467957e-11
RORB,2.2710843415733706e-11
ATP2C2-AS1,2.2660354663439522e-11
ZNF93,2.264258848057138e-11
SLC43A1,2.2565523092132404e-11
ZNF492,2.242901823501075e-11
SLC22A4,2.2408751320119006e-11
DUBR,2.2378241519398142e-11
CYBRD1,2.2366063919573748e-11
MACORIS,2.2341797926063942e-11
CPNE3,2.2308124731407193e-11
SPG7,2.2221111108886356e-11
TFB2M,2.200022103971137e-11
AREG,2.1991008030450182e-11
POLE3,2.192752964802841e-11
ACO1,2.1828113664250023e-11
SLBP,2.1826524810251525e-11
ZNF556,2.146459036741261e-11
MMP19,2.1430234437660008e-11
SF3B1,2.1256802802401482e-11
HS6ST1,2.1211526002286805e-11
RELA,2.1197248018910037e-11
SLC27A4,2.1143308535327447e-11
GDE1,2.0746533629379803e-11
PDK4,2.0743192924522673e-11
SLC39A8,2.0674459475020345e-11
SEMA6A-AS1,2.0652088028921114e-11
SMAD7,2.060094289918576e-11
ZNF268,2.0493713864542053e-11
NFYA,2.044352404649959e-11
SFTPD,2.0306570793852584e-11
EGR1,2.0271936811896962e-11
SGSH,2.0248936973298434e-11
ZNF627,1.9995157023137002e-11
ALOX15B,1.9990334763882593e-11
LINC02029,1.9951038513575315e-11
RTEL1,1.958397990036292e-11
CALR,1.9498028515902673e-11
ALOXE3,1.93485456533336e-11
DGAT1,1.929724919581479e-11
INPP5K,1.9214933440660756e-11
TYRP1,1.9167910598930306e-11
SEPSECS,1.9120626745006753e-11
LINC02950,1.8743004045364866e-11
ITGA10,1.8741432312417662e-11
HS6ST3,1.8738928556743113e-11
ASS1,1.8735644666407023e-11
ATP2A1,1.8669897038588283e-11
PKM,1.8659987834689483e-11
ZNF785,1.861838613051705e-11
ZNF761,1.8497514043243193e-11
SLC26A3,1.8483522912365308e-11
STAT6,1.8397087584853898e-11
LINC01507,1.8315938228702465e-11
TFDP2,1.82062820087937e-11
YWHAZ,1.8069307822899558e-11
CAMK2G,1.8004085079478048e-11
TRHDE-AS1,1.7953448083960722e-11
ALDH3A2,1.7917632705112003e-11
SLC12A3,1.7845985648973436e-11
GALNT10,1.776901490767514e-11
LINC00939,1.7767517597198768e-11
SLC24A5,1.7670583238337856e-11
NKX3-2,1.7637711552419092e-11
ZNF823,1.7613603719414492e-11
ZNF200,1.74187358948671e-11
SLC22A18,1.737016411441074e-11
LFNG,1.735322260288849e-11
WNK3,1.731828278060763e-11
ZNF227,1.7095674928273378e-11
ZNF43,1.7045532118677193e-11
ZNF316,1.703110096243109e-11
MAMDC2-AS1,1.700854673790706e-11
DDAH1,1.697976982563802e-11
LINC00607,1.694247109836768e-11
PCGF6,1.6615350367839742e-11
SLC6A14,1.6532227351640026e-11
ADIRF-AS1,1.650249338401372e-11
LINC01876,1.6474883650009037e-11
ATAD2,1.598897907040265e-11
ZNF746,1.576467587334237e-11
ALDH3B2,1.571387567312527e-11
GSTT2,1.563118690297301e-11
ASPG,1.5216257525932527e-11
ZNF211,1.5034935941788875e-11
ZNF418,1.4972664573693648e-11
SLC33A1,1.489056147298862e-11
AQP3,1.481336002275544e-11
ECHDC1,1.4755370385186765e-11
SLC25A5,1.4648445181774584e-11
ARG2,1.4467951672120994e-11
ZNF141,1.4462713472542257e-11
PIK3C3,1.4319045805452366e-11
GAPDHS,1.4238248941291907e-11
SKP2,1.4130628964358062e-11
TGIF1,1.4043415823876751e-11
LINC02166,1.3916785971176748e-11
ZFP30,1.3887369182515384e-11
RBBP7,1.3763733883861084e-11
GMPPB,1.3740816233280111e-11
GRASLND,1.365662239694188e-11
DDB2,1.3553362369706543e-11
PNP,1.353272575836973e-11
LINC00578,1.3457341146066554e-11
HMGCR,1.3292301325408556e-11
LINC02449,1.2807113472621097e-11
CXXC1,1.2734161519366562e-11
ALDH9A1,1.2715405042267806e-11
FOXO6,1.270336287124733e-11
TRAF2,1.2703010594235889e-11
APP-DT,1.2686194306742676e-11
MMP3,1.2653219145503732e-11
ZNF334,1.2642426530646e-11
ABCA5,1.2602579170603626e-11
DUSP10,1.2508381085278709e-11
ACOT2,1.2455514086887507e-11
ALG2,1.234469706075501e-11
PIK3CD-AS2,1.2134018208532753e-11
GABRG3,1.195470008793012e-11
BPHL,1.1655520611580752e-11
NUP107,1.157713753686785e-11
PTPRT-DT,1.1544022234267345e-11
SNHG1,1.1535142496946849e-11
ZNF131,1.1506836554777695e-11
TFG,1.1502859172455118e-11
ZNF846,1.1159991001862697e-11
MED31,1.1049270400352408e-11
SLC45A2,1.0725064384324188e-11
TRAF5,1.0714221149964722e-11
LINC00622,1.0679855679917473e-11
CAPN5,1.0672898004486792e-11
ACER3,1.06522108434044e-11
NR2C2,1.0650500827383254e-11
PHKB,1.0631451047740946e-11
OPLAH,1.0473519033371083e-11
SREBF1,1.0394003577662337e-11
ADPRM,1.0108906532631632e-11
LINC01285,1.0020713679414631e-11
GGT7,9.990376859077786e-12
POLD4,9.985789516283199e-12
GDPD5,9.96672004451092e-12
NT5C3A,9.943942987666994e-12
SLC44A4,9.865266328622354e-12
COL5A3,9.851186233155328e-12
PGK1,9.79335595869255e-12
FTCD,9.783946273531651e-12
TRADD,9.647555888378198e-12
ADSS2,9.632269130667994e-12
SLC38A4,9.589508136854382e-12
FADS2,9.501221527083396e-12
SLC25A16,9.43490223291263e-12
B3GALNT1,9.282332535189709e-12
ZNF230,9.268350088119271e-12
MXD4,9.219671582538265e-12
TRPM8,9.217959484672695e-12
LINC02884,8.857756945836533e-12
ZNF721,8.803585515406068e-12
ABCC4,8.748860785326653e-12
LINC01515,8.689279597491044e-12
RUNDC3A-AS1,8.688365987719912e-12
LINC02893,8.564548121483566e-12
ZNF286A,8.52130922176698e-12
GUSB,8.503387011209761e-12
SLC25A20,8.480525378357057e-12
NCOA1,8.398025989574402e-12
GALNT12,8.395115542238442e-12
MOGAT2,8.367277069202332e-12
LINC02523,8.30253838009276e-12
SLC37A4,8.266200819805953e-12
TPST1,8.18124865468548e-12
TPST2,8.119683547940653e-12
MAP4K2,8.031729209413664e-12
MTOR,8.028499077931535e-12
GAMT,7.99996475541946e-12
ZNF613,7.861537126046804e-12
ZNF567,7.851960146591285e-12
ERBB3,7.811915764734635e-12
RPH3AL-AS2,7.786780361938698e-12
POU2F2,7.628966957870506e-12
ZNF454,7.622607896263814e-12
ALDH4A1,7.554353788893847e-12
GMPPA,7.54542813984063e-12
SHMT2,7.532440233067883e-12
PRPS2,7.49802782890524e-12
ITPR2,7.437833688916288e-12
CASP3,7.428522169629218e-12
SRPK2,7.366417305119074e-12
ATP6V1A,7.35292239903053e-12
AQP4-AS1,7.283241489308821e-12
ZNF197,7.240286001535263e-12
RMST,7.155404855832363e-12
SMARCD1,7.092321626874753e-12
FA2H,7.088461324744441e-12
ATP2C2,7.0469658353464735e-12
BPGM,6.976312458763977e-12
P4HB,6.885406070184796e-12
CTDP1,6.821567042609364e-12
FAM240C,6.792407244223327e-12
CHPT1,6.7878312666687064e-12
HEXA,6.749632701858373e-12
MIR137HG,6.672004524822366e-12
THORLNC,6.652788250150859e-12
EPHB2,6.61573162554541e-12
FRY-AS1,6.574051146672542e-12
ZNF740,6.383782886398785e-12
ZNF786,6.380342730496395e-12
PGAM1,6.375322903322467e-12
DHTKD1,6.37496475643687e-12
RAPGEF4,6.259444486383107e-12
PCCA-DT,6.2385418910778054e-12
SLC7A1,6.191415843978281e-12
LINC02777,6.03018181547092e-12
ZFP90,6.008797848312908e-12
UNG,5.974697487052329e-12
CHPF,5.862022440762891e-12
HSD17B1,5.850756484864335e-12
SERPINH1,5.841462262195387e-12
PELATON,5.760926332763018e-12
RBAK,5.676305371143757e-12
GNGT2,5.577369694170403e-12
ADHFE1,5.440496098148765e-12
CPSF3,5.424626490359737e-12
LINC00158,5.411515896423767e-12
ISY1,5.293886603162852e-12
LINC01684,5.242223904274177e-12
GSC,5.1780455982014375e-12
RPN2,5.1522400284347894e-12
GSK3A,5.130140957201861e-12
LEF1-AS1,5.126413601705307e-12
SPINT1,5.121738860774257e-12
LINC01271,5.110369172865499e-12
UGT2B17,5.052952923097865e-12
GCAT,5.0322033226994215e-12
E2F7,5.024301006917231e-12
POMGNT2,5.016646580120491e-12
UBE2I,4.922399291451642e-12
KAT2B,4.896091940547754e-12
LBR,4.894163169455413e-12
CERS2,4.883636314846804e-12
GSTM2,4.839878863961972e-12
TRAP1,4.729277043015531e-12
ENO1,4.67227268923802e-12
SLC39A7,4.5427683994345905e-12
HEXB,4.453213769510911e-12
DDX11-AS1,4.451421685415605e-12
TP53RK,4.4483753507480215e-12
TENM2-AS1,4.441557926771794e-12
LYPLA2,4.356400147342325e-12
DCST1-AS1,4.3312141717555214e-12
GALNS,4.328616664797415e-12
ENPP1,4.326978759343393e-12
ADRA2C,4.258398928865754e-12
DDHD1,4.199808359118244e-12
ZNF331,4.186052736528099e-12
FAM111A-DT,4.154449419720354e-12
NUDT12,4.1391308346102615e-12
PARD6G-AS1,4.079615514037318e-12
HNMT,4.028419540118323e-12
ATP6V0A2,4.0200248132474025e-12
MVK,4.001352138679445e-12
MAGT1,3.890910497216102e-12
ALDH1L1-AS2,3.870017787447307e-12
SRPK1,3.8666337148679735e-12
UGT2B11,3.857375659025706e-12
CRADD,3.783619024355775e-12
DDOST,3.746225249011547e-12
NXF3,3.67133314790848e-12
MBOAT7,3.667655043091309e-12
PPARG,3.631328768705714e-12
VKORC1L1,3.5479403387618e-12
LINC01687,3.531510952189138e-12
SLC31A1,3.529619372516775e-12
SMPD2,3.490197726562175e-12
NCOA3,3.4653271808301153e-12
CTPS1,3.4429188583857755e-12
ATP6V0D1,3.3887856267541375e-12
ACTR2,3.3761368522671195e-12
GPC1-AS1,3.3509170192504658e-12
SLC25A13,3.3052379138366364e-12
MAP4K4,3.285483310483428e-12
VRK3,3.23102635338737e-12
WWP1,3.177583947462176e-12
MAF,3.168662382324305e-12
UCA1,3.1507478081391483e-12
PGM3,3.1210475028085436e-12
GCDH,3.1043621076503507e-12
BLVRB,3.0342038109509907e-12
GATAD2A,3.028386914137687e-12
ANG,2.9779247373300364e-12
ZNF578,2.959133665413262e-12
NEBL-AS1,2.95521586945325e-12
RAPGEF3,2.9255339204998384e-12
ADI1,2.9124585107253804e-12
GGPS1,2.8711899375611875e-12
RANBP1,2.8583155590270476e-12
NR1D1,2.8457279651993447e-12
G6PC3,2.826991304025707e-12
EPC1,2.8215474603206998e-12
LIPE,2.7520685943004933e-12
DEGS1,2.63506840694168e-12
C8orf34-AS1,2.6322525619263794e-12
LDLR,2.628934918131596e-12
PPP2R5A,2.6216111384316748e-12
ITPR1-DT,2.6075789834006358e-12
VSTM2A-OT1,2.5831927762178195e-12
CBR1,2.5724497627046956e-12
CDKN1A,2.5311744163397988e-12
ABCB7,2.507600972488049e-12
IDH3A,2.437339372835432e-12
KCNC4-DT,2.263979405188578e-12
ZNF34,2.2635418462006247e-12
IDH2,2.2491862005378312e-12
VEGFA,2.2490054452039e-12
PNPLA4,2.129641381816027e-12
ABCB8,2.081255199865164e-12
ADAMTS9,2.066987452941456e-12
MTERF1,2.0579449024151138e-12
MYB,2.0381231490234535e-12
HAAO,2.0046626715806377e-12
CD44-DT,2.0027585131385368e-12
CERS1,1.9745711325388526e-12
RALGDS,1.961587833089525e-12
BEST3,1.944027377617835e-12
ADH7,1.9232809383785026e-12
LBX2-AS1,1.922856624971935e-12
GNMT,1.920457371345561e-12
ARAF,1.9109282853167695e-12
BRAF,1.9034183805723594e-12
POLD1,1.8988561588017874e-12
TGIF2,1.8955483254581035e-12
LINC03014,1.8677977922627635e-12
PODXL2,1.865018078214275e-12
ZNF697,1.8143576095145729e-12
ZNF224,1.8127085219337083e-12
CHDH,1.7755189324597642e-12
SRSF2,1.7474404882722546e-12
NEDD4L,1.7387634581517077e-12
CHSY3,1.6501876387324574e-12
HGD,1.6441902236691569e-12
LINC01554,1.5861581065981991e-12
NKILA,1.5417063927343897e-12
TPR,1.5118216888659107e-12
GLO1,1.442386077982043e-12
TAF12,1.4309365000775053e-12
GSTA4,1.3917950220495293e-12
PIAS4,1.342536945639256e-12
DMGDH,1.3409516693924215e-12
PDK2,1.3364110766145745e-12
FDFT1,1.3338503247036805e-12
SRRT,1.3283309897562163e-12
ITGB8-AS1,1.3189183273301218e-12
LINC02560,1.3022423688718798e-12
AGO2,1.256165660761759e-12
B4GALT1,1.2383151785651593e-12
KCNMB2-AS1,1.2086547503339839e-12
TAF10,1.1823258663918916e-12
CLCN2,1.1596807300423817e-12
SRSF11,1.1468397104960995e-12
CTSO,1.0912338430888371e-12
ZNF14,1.032099894312774e-12
OLMALINC,1.0282181140884016e-12
PTDSS1,9.937378882990003e-13
B4GAT1,9.848403817424668e-13
PCK2,9.820910377073714e-13
SLC27A2,9.7384999557999e-13
GSTP1,9.590788999337746e-13
TAB1,9.33449931086528e-13
GALC,9.052402702325973e-13
ENTPD5,8.895242147838007e-13
SRRM1,8.59294128384168e-13
ZNF7,8.219313214591175e-13
ATP6V0C,7.920311039776705e-13
ALDH6A1,7.910117621411259e-13
UCK1,7.714369501734889e-13
UBE2N,7.291057024528195e-13
TRIM7-AS1,7.260202092911272e-13
MED11,7.189851951535736e-13
PNPLA7,6.498583313510635e-13
BCKDHA,5.962861602168455e-13
GFUS,5.956508476455294e-13
TAF13,5.91327540168803e-13
GPI,5.727983787759753e-13
RPS6KA1,5.64474279866829e-13
NR2E3,5.580336387227667e-13
A4GNT,5.519312068890467e-13
CYB5R1,5.332657498663742e-13
NUDT15,5.196475921644713e-13
BLNK,4.873010091646029e-13
THOC6,4.4540201698641696e-13
EPB41L4A-DT,4.368388614309305e-13
FEZF1-AS1,4.35977867925135e-13
MGAT1,3.3542566993645684e-13
SMARCE1,3.267714819779906e-13
DERA,3.242872350678894e-13
DLX5,3.1686012333538615e-13
ACTL6A,2.958059689007531e-13
FSIP2-AS1,2.6615441199308324e-13
UGDH,2.5940033595715445e-13
LPCAT3,2.446111632971366e-13
GLS2,2.1726243176901026e-13
VEGFB,2.1718879805804177e-13
NFYB,2.0793836155145778e-13
EHMT2,1.7916243307936814e-13
PDGFRB,1.618211203983103e-13
DGAT2,1.5022486955768514e-13
NUP42,1.1399941328254026e-13
IPO5,8.892204572569674e-14
SGK1,8.732308269056696e-14
XYLT2,5.215068018943635e-14
CPSF6,5.005677613106615e-14
UGT2B10,1.23304689182535e-14
DHDDS,4.980458442759557e-15
